# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 27 22:19:14 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_year = 2019)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-216.01,TOI-216,0,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,34.55600000000,0.01400000000,-0.01000000000,0,0.2069000000,0.0107000000,-0.0082000000,0,11.29000000,0.58000000,-0.42000000,0,1.00722634,0.05174413,-0.03746989,0,200.00000000,170.00000000,-100.00000000,0,0.62926722,0.53487714,-0.31463361,0,Mass,0.029000,0.037000,-0.020000,0,10.1000,0.8500,-0.6600,0,497.00,10.00,-8.00,0,1,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,,5026.00,125.00,-125.00,0,0.838000,0.043000,-0.030000,0,0.874000,0.035000,-0.034000,0,0.3200,0.1000,-0.1000,0,[M/H],4.660000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.94500000,0.88300000,-0.87500000,12.3240000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,12.1631000,0.0005830,-0.0005830,2019-05-07,2019-07,2019-05-09
TOI-216.01,TOI-216,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,34.52552800000,,,0,,,,,10.10000000,0.20000000,-0.20000000,0,0.90106320,0.01784284,-0.01784284,0,177.98390792,6.35656814,-6.35656814,0,0.56000000,0.02000000,-0.02000000,0,Mass,0.004600,0.002700,-0.001200,0,,,,,,,,,1,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,,,,,,0.748000,0.015000,-0.015000,0,0.770000,0.030000,-0.030000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.94500000,0.88300000,-0.87500000,12.3240000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,12.1631000,0.0005830,-0.0005830,2022-04-12,2021-04,2022-04-12
TOI-216.02,TOI-216,0,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,17.38904538708,0.00004794844,-0.00004794844,0,,,,,6.48401246,3.00927020,-3.00927020,0,0.57846584,0.26846957,-0.26846957,0,,,,,,,,,,,,,,23.8922,,,0,563.88,,,0,1,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5025.77,125.00,-125.00,0,0.801736,0.052186,-0.052186,0,,,,,,,,,,4.663480,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.94500000,0.88300000,-0.87500000,12.3240000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,12.1631000,0.0005830,-0.0005830,2023-12-04,2017-07,2023-12-04
TOI-216.02,TOI-216,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,17.16073000000,,,0,,,,,8.00000000,3.00000000,-2.00000000,0,0.71371342,0.26764253,-0.17842836,0,18.75187601,0.63565681,-0.63565681,0,0.05900000,0.00200000,-0.00200000,0,Mass,0.160000,0.003000,-0.002000,0,,,,,,,,,1,<a refstr=DAWSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..161D/abstract target=ref>Dawson et al. 2021</a>,,,,,,0.748000,0.015000,-0.015000,0,0.770000,0.030000,-0.030000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.94500000,0.88300000,-0.87500000,12.3240000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,12.1631000,0.0005830,-0.0005830,2022-04-12,2021-04,2022-04-12
TOI-216.02,TOI-216,0,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,17.20300000000,0.01300000000,-0.01300000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,,5026.00,125.00,-125.00,0,0.838000,0.043000,-0.030000,0,0.874000,0.035000,-0.034000,0,0.3200,0.1000,-0.1000,0,[M/H],4.660000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.94500000,0.88300000,-0.87500000,12.3240000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,12.1631000,0.0005830,-0.0005830,2024-03-04,2023-03,2024-03-04
TOI-216.02,TOI-216,0,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,17.08900000000,0.01100000000,-0.01500000000,0,0.1293000000,0.0067000000,-0.0051000000,0,7.69000000,1.62000000,-0.83000000,0,0.68605585,0.14452672,-0.07404764,0,30.00000000,20.00000000,-14.00000000,0,0.09439008,0.06292672,-0.04404871,0,Mass,0.132000,0.059000,-0.023000,0,25.9000,2.2000,-1.7000,0,628.00,13.00,-11.00,0,1,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,,5026.00,125.00,-125.00,0,0.838000,0.043000,-0.030000,0,0.874000,0.035000,-0.034000,0,0.3200,0.1000,-0.1000,0,[M/H],4.660000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.94500000,0.88300000,-0.87500000,12.3240000,0.0690000,-0.0690000,10.2180000,0.0210000,-0.0210000,12.1631000,0.0005830,-0.0005830,2019-05-07,2019-07,2019-05-09
TOI-270 b,TOI-270,1,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KAYE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5464K/abstract target=ref>Kaye et al. 2022</a>,3.35992000000,0.00005000000,-0.00005000000,0,,,,,1.28000000,0.05000000,-0.04000000,0,0.11419415,0.00446071,-0.00356857,0,1.48000000,0.18000000,-0.18000000,0,0.00465660,0.00056634,-0.00056634,0,Mass,0.016700,0.008400,-0.008900,0,,,,,600.00,16.00,-16.00,0,0,<a refstr=KAYE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5464K/abstract target=ref>Kaye et al. 2022</a>,,3506.00,70.00,-70.00,0,0.380000,0.008000,-0.008000,0,0.386000,0.008000,-0.008000,0,,,,,,4.872000,0.026000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2025-10-09,2022-03,2025-10-09
TOI-270 b,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.36015600000,0.00001200000,-0.00001200000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.00,137.00,-131.00,0,0.380000,0.020000,-0.020000,0,0.400000,0.020000,-0.020000,0,-0.1700,0.1000,-0.1000,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2024-03-04,2023-03,2024-03-04
TOI-270 b,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,3.36008000000,0.00006500000,-0.00007000000,0,0.0306000000,0.0033000000,-0.0057000000,0,1.24700000,0.08900000,-0.08300000,0,0.11124989,0.00794005,-0.00740476,0,,,,,,,,,,0.000000,,,0,,,,,528.00,56.00,-32.00,0,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.00,137.00,-131.00,0,0.380000,0.020000,-0.020000,0,0.400000,0.020000,-0.020000,0,-0.1700,0.1000,-0.1000,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2019-07-29,2019-07,2019-08-01
TOI-270 b,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,3.36015380000,0.00000480000,-0.00000480000,0,0.0319700000,0.0002200000,-0.0002200000,0,1.20600000,0.03900000,-0.03900000,0,0.10759230,0.00347935,-0.00347935,0,1.58000000,0.26000000,-0.26000000,0,0.00497124,0.00081805,-0.00081805,0,Mass,0.034000,0.025000,-0.025000,0,,,,,581.00,14.00,-14.00,0,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.00,70.00,-70.00,0,0.378000,0.011000,-0.011000,0,0.386000,0.008000,-0.008000,0,-0.2000,0.1200,-0.1200,0,[Fe/H],4.872000,0.026000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2021-08-03,2021-10,2021-08-03
TOI-270 b,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=COULOMBE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..226C/abstract target=ref>Coulombe et al. 2025</a>,,,,,0.0336200000,0.0009900000,-0.0012800000,0,1.30600000,0.02800000,-0.02800000,0,0.11651372,0.00249800,-0.00249800,0,1.48000000,0.18000000,-0.18000000,0,0.00465660,0.00056634,-0.00056634,0,Mass,,,,,,,,,569.00,14.00,-13.00,0,0,<a refstr=COULOMBE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..226C/abstract target=ref>Coulombe et al. 2025</a>,,3506.00,70.00,-70.00,0,0.380000,0.008000,-0.008000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2025-10-09,2025-10,2025-10-09
TOI-270 b,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.36013770678,0.00000860668,-0.00000860668,0,,,,,1.18437183,0.73766700,-0.73766700,0,0.10566276,0.06581036,-0.06581036,0,,,,,,,,,,,,,,19.9261,,,0,538.86,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3551.00,74.00,-74.00,0,0.374358,0.011496,-0.011496,0,,,,,,,,,,4.839820,0.382963,-0.382963,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2022-08-08,2017-07,2022-08-08
TOI-270 c,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,5.66056931603,0.00000385838,-0.00000385838,0,,,,,2.40708723,0.11973171,-0.11973171,0,0.21474631,0.01068177,-0.01068177,0,,,,,,,,,,,,,,9.9407,,,0,452.87,,,0,1,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3551.00,74.00,-74.00,0,0.374358,0.011496,-0.011496,0,,,,,,,,,,4.839820,0.382963,-0.382963,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2024-09-16,2017-07,2024-09-16
TOI-270 c,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,5.66057460000,0.00000460000,-0.00000460000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.00,137.00,-131.00,0,0.380000,0.020000,-0.020000,0,0.400000,0.020000,-0.020000,0,-0.1700,0.1000,-0.1000,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2024-03-04,2023-03,2024-03-04
TOI-270 c,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,5.66017200000,0.00003500000,-0.00003500000,0,0.0472000000,0.0030000000,-0.0033000000,0,2.42000000,0.13000000,-0.13000000,0,0.21589794,0.01159782,-0.01159782,0,,,,,,,,,,0.000000,,,0,,,,,424.00,20.00,-19.00,0,1,<a refstr=G_UUML_NTHER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1099G/abstract target=ref>G&uuml;nther et al. 2019</a>,M3.0 V,3386.00,137.00,-131.00,0,0.380000,0.020000,-0.020000,0,0.400000,0.020000,-0.020000,0,-0.1700,0.1000,-0.1000,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2019-07-29,2019-07,2019-08-01
TOI-270 c,TOI-270,0,1,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,5.66057310000,0.00000310000,-0.00000310000,0,0.0452600000,0.0003100000,-0.0003100000,0,2.35500000,0.06400000,-0.06400000,0,0.21009939,0.00570971,-0.00570971,0,6.15000000,0.37000000,-0.37000000,0,0.01935006,0.00116415,-0.00116415,0,Mass,0.027000,0.021000,-0.021000,0,,,,,488.00,12.00,-12.00,0,1,<a refstr=VAN_EYLEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2154V/abstract target=ref>Van Eylen et al. 2021</a>,M,3506.00,70.00,-70.00,0,0.378000,0.011000,-0.011000,0,0.386000,0.008000,-0.008000,0,-0.2000,0.1200,-0.1200,0,[Fe/H],4.872000,0.026000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m39.86s,68.4160804,-51d57m26.62s,-51.9573937,22.47930000,0.01355000,-0.01355000,12.6030000,0.0390000,-0.0390000,8.2510000,0.0290000,-0.0290000,11.6306000,0.0004760,-0.0004760,2021-08-03,2021-10,2021-08-03
